fnid,geographic_unit_name,geographic_unit_full_name,unit_type,scenario,scenario_name,scale,classification_scale,projection_start,projection_end,reporting_date,year,month,quarter,period_days,is_lean_season,ipc_phase,pct_phase3,pct_phase4,pct_phase5,preference_rating,is_allowing_for_assistance
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2022-06-01,2022-09-30,2022-06-01,2022,6,2,121,0,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2022-07-01,2022-09-30,2022-07-01,2022,7,3,91,0,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2022-08-01,2022-09-30,2022-08-01,2022,8,3,60,0,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2022-09-01,2022-09-30,2022-09-01,2022,9,3,29,0,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2022-10-01,2023-01-31,2022-10-01,2022,10,4,122,1,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2022-11-01,2023-01-31,2022-11-01,2022,11,4,91,1,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2022-12-01,2023-01-31,2022-12-01,2022,12,4,61,1,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2023-01-01,2023-01-31,2023-01-01,2023,1,1,30,1,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2023-02-01,2023-05-31,2023-02-01,2023,2,1,119,1,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2023-03-01,2023-05-31,2023-03-01,2023,3,1,91,1,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2023-04-01,2023-05-31,2023-04-01,2023,4,2,60,0,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2023-05-01,2023-05-31,2023-05-01,2023,5,2,30,0,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2023-06-01,2023-09-30,2023-06-01,2023,6,2,121,0,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2023-07-01,2023-09-30,2023-07-01,2023,7,3,91,0,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2023-08-01,2023-09-30,2023-08-01,2023,8,3,60,0,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2023-09-01,2023-09-30,2023-09-01,2023,9,3,29,0,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2023-10-01,2024-01-31,2023-10-01,2023,10,4,122,1,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2023-11-01,2024-01-31,2023-11-01,2023,11,4,91,1,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2023-12-01,2024-01-31,2023-12-01,2023,12,4,61,1,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2024-01-01,2024-01-31,2024-01-01,2024,1,1,30,1,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2024-02-01,2024-05-31,2024-02-01,2024,2,1,120,1,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2024-03-01,2024-05-31,2024-03-01,2024,3,1,91,1,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2024-04-01,2024-05-31,2024-04-01,2024,4,2,60,0,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2024-05-01,2024-05-31,2024-05-01,2024,5,2,30,0,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2024-06-01,2024-09-30,2024-06-01,2024,6,2,121,0,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2024-07-01,2024-09-30,2024-07-01,2024,7,3,91,0,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2024-08-01,2024-09-30,2024-08-01,2024,8,3,60,0,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2024-09-01,2024-09-30,2024-09-01,2024,9,3,29,0,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2024-10-01,2025-01-31,2024-10-01,2024,10,4,122,1,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2025-08-01,2025-09-30,2025-08-01,2025,8,3,60,0,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2025-09-01,2025-09-30,2025-09-01,2025,9,3,29,0,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2025-10-01,2026-01-31,2025-10-01,2025,10,4,122,1,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2025-11-01,2026-01-31,2025-11-01,2025,11,4,91,1,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2025-12-01,2026-01-31,2025-12-01,2025,12,4,61,1,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2026-01-01,2026-01-31,2026-01-01,2026,1,1,30,1,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2026-02-01,2026-05-31,2026-02-01,2026,2,1,119,1,1,,,,85,False
MG2019C3110105,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Ambato Boeni, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2026-03-01,2026-05-31,2026-03-01,2026,3,1,91,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2019-10-01,2020-01-31,2019-10-01,2019,10,4,122,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2019-11-01,2020-01-31,2019-11-01,2019,11,4,91,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2019-12-01,2020-01-31,2019-12-01,2019,12,4,61,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2020-02-01,2020-05-31,2020-02-01,2020,2,1,120,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2020-03-01,2020-05-31,2020-03-01,2020,3,1,91,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2020-04-01,2020-05-31,2020-04-01,2020,4,2,60,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2020-06-01,2020-09-30,2020-06-01,2020,6,2,121,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2020-07-01,2020-09-30,2020-07-01,2020,7,3,91,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2020-08-01,2020-09-30,2020-08-01,2020,8,3,60,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2020-09-01,2020-09-30,2020-09-01,2020,9,3,29,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2020-10-01,2021-01-31,2020-10-01,2020,10,4,122,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2020-11-01,2021-01-31,2020-11-01,2020,11,4,91,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2020-12-01,2021-01-31,2020-12-01,2020,12,4,61,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2021-01-01,2021-01-31,2021-01-01,2021,1,1,30,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2021-02-01,2021-05-31,2021-02-01,2021,2,1,119,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2021-03-01,2021-05-31,2021-03-01,2021,3,1,91,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2021-04-01,2021-05-31,2021-04-01,2021,4,2,60,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2021-05-01,2021-05-31,2021-05-01,2021,5,2,30,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2021-05-01,2021-05-31,2021-05-01,2021,5,2,30,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2021-06-01,2021-09-30,2021-06-01,2021,6,2,121,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2021-07-01,2021-09-30,2021-07-01,2021,7,3,91,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2021-08-01,2021-09-30,2021-08-01,2021,8,3,60,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2021-09-01,2021-09-30,2021-09-01,2021,9,3,29,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2021-10-01,2022-01-31,2021-10-01,2021,10,4,122,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2021-11-01,2022-01-31,2021-11-01,2021,11,4,91,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2021-12-01,2022-01-31,2021-12-01,2021,12,4,61,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2022-01-01,2022-01-31,2022-01-01,2022,1,1,30,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2022-01-01,2022-01-31,2022-01-01,2022,1,1,30,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2022-02-01,2022-05-31,2022-02-01,2022,2,1,119,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2022-03-01,2022-05-31,2022-03-01,2022,3,1,91,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2022-04-01,2022-05-31,2022-04-01,2022,4,2,60,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.0,2022-05-01,2022-05-31,2022-05-01,2022,5,2,30,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2022-06-01,2022-09-30,2022-06-01,2022,6,2,121,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2022-07-01,2022-09-30,2022-07-01,2022,7,3,91,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2022-08-01,2022-09-30,2022-08-01,2022,8,3,60,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2022-09-01,2022-09-30,2022-09-01,2022,9,3,29,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2022-10-01,2023-01-31,2022-10-01,2022,10,4,122,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2022-11-01,2023-01-31,2022-11-01,2022,11,4,91,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2022-12-01,2023-01-31,2022-12-01,2022,12,4,61,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2023-01-01,2023-01-31,2023-01-01,2023,1,1,30,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2023-02-01,2023-05-31,2023-02-01,2023,2,1,119,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2023-03-01,2023-05-31,2023-03-01,2023,3,1,91,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2023-04-01,2023-05-31,2023-04-01,2023,4,2,60,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2023-05-01,2023-05-31,2023-05-01,2023,5,2,30,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2023-06-01,2023-09-30,2023-06-01,2023,6,2,121,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2023-07-01,2023-09-30,2023-07-01,2023,7,3,91,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2023-08-01,2023-09-30,2023-08-01,2023,8,3,60,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2023-09-01,2023-09-30,2023-09-01,2023,9,3,29,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2023-10-01,2024-01-31,2023-10-01,2023,10,4,122,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2023-11-01,2024-01-31,2023-11-01,2023,11,4,91,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2023-12-01,2024-01-31,2023-12-01,2023,12,4,61,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2024-01-01,2024-01-31,2024-01-01,2024,1,1,30,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2024-02-01,2024-05-31,2024-02-01,2024,2,1,120,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2024-03-01,2024-05-31,2024-03-01,2024,3,1,91,1,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2024-04-01,2024-05-31,2024-04-01,2024,4,2,60,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2024-05-01,2024-05-31,2024-05-01,2024,5,2,30,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2024-06-01,2024-09-30,2024-06-01,2024,6,2,121,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2024-07-01,2024-09-30,2024-07-01,2024,7,3,91,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2024-08-01,2024-09-30,2024-08-01,2024,8,3,60,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2024-09-01,2024-09-30,2024-09-01,2024,9,3,29,0,1,,,,85,False
MG2019C3110205,"Betsiboka Delta: rice, fishing","Betsiboka Delta: rice, fishing, Mahajanga I, Boeny, Madagascar",fsc_admin_lhz,ML1,Near Term Projection ,IPC3,IPC 3.1,2024-10-01,2025-01-31,2024-10-01,2024,10,4,122,1,1,,,,85,False
